Tanggal,Produk,Jumlah,Satuan
2025-10-11,Indomilk st_ck,,DUS
2025-10-12,Indomilk st_ck,145,DUS
2025-10-13,Indomilk st_ck,,DUS
2025-10-14,Indomilk st_ck,139,DUS
2025-10-15,Indomilk st_ck,169,DUS
2025-10-16,Indomilk st_ck,,DUS
2025-10-17,Indomilk st_ck,200,DUS
2025-10-18,Indomilk st_ck,194,DUS
2025-10-19,Indomilk st_ck,132,DUS
2025-10-20,Indomilk st_ck,148,DUS
2025-10-21,Indomilk st_ck,,DUS
2025-10-22,Indomilk st_ck,171,DUS
2025-10-23,Indomilk st_ck,196,DUS
2025-10-24,Indomilk st_ck,,DUS
2025-10-25,Indomilk st_ck,208,DUS
2025-10-26,Indomilk st_ck,146,DUS
2025-10-27,Indomilk st_ck,157,DUS
2025-10-28,Indomilk st_ck,,DUS
2025-10-29,Indomilk st_ck,175,DUS
2025-10-30,Indomilk st_ck,199,DUS
2025-10-31,Indomilk st_ck,214,DUS
2025-11-01,Indomilk st_ck,192,DUS
2025-11-02,Indomilk st_ck,122,DUS
2025-11-03,Indomilk st_ck,149,DUS
2025-11-04,Indomilk st_ck,137,DUS
2025-11-05,Indomilk st_ck,158,DUS
2025-11-06,Indomilk st_ck,186,DUS
2025-11-07,Indomilk st_ck,204,DUS
2025-11-08,Indomilk st_ck,198,DUS
2025-11-09,Indomilk st_ck,130,DUS
2025-11-10,Indomilk st_ck,149,DUS
2025-11-11,Indomilk st_ck,135,DUS
2025-11-12,Indomilk st_ck,,DUS
2025-11-13,Indomilk st_ck,189,DUS
2025-11-14,Indomilk st_ck,202,DUS
2025-11-15,Indomilk st_ck,,DUS
2025-11-16,Indomilk st_ck,,DUS
2025-11-17,Indomilk st_ck,154,DUS
2025-11-18,Indomilk st_ck,134,DUS
2025-11-19,Indomilk st_ck,165,DUS
2025-11-20,Indomilk st_ck,185,DUS
2025-11-21,Indomilk st_ck,205,DUS
2025-11-22,Indomilk st_ck,188,DUS
2025-11-23,Indomilk st_ck,,DUS
2025-11-24,Indomilk st_ck,157,DUS
2025-11-25,Indomilk st_ck,,DUS
2025-11-26,Indomilk st_ck,,DUS
2025-11-27,Indomilk st_ck,,DUS
2025-11-28,Indomilk st_ck,214,DUS
2025-11-29,Indomilk st_ck,211,DUS
2025-11-30,Indomilk st_ck,142,DUS
2025-12-01,Indomilk st_ck,146,DUS
2025-12-02,Indomilk st_ck,132,DUS
2025-12-03,Indomilk st_ck,165,DUS
2025-12-04,Indomilk st_ck,187,DUS
2025-12-05,Indomilk st_ck,203,DUS
2025-12-06,Indomilk st_ck,,DUS
2025-12-07,Indomilk st_ck,125,DUS
2025-12-08,Indomilk st_ck,,DUS
2025-12-09,Indomilk st_ck,141,DUS
2025-12-10,Indomilk st_ck,,DUS
2025-12-11,Indomilk st_ck,190,DUS
2025-12-12,Indomilk st_ck,,DUS
2025-12-13,Indomilk st_ck,197,DUS
2025-12-14,Indomilk st_ck,136,DUS
2025-12-15,Indomilk st_ck,146,DUS
2025-12-16,Indomilk st_ck,,DUS
2025-12-17,Indomilk st_ck,167,DUS
2025-12-18,Indomilk st_ck,191,DUS
2025-12-19,Indomilk st_ck,,DUS
2025-12-20,Indomilk st_ck,,DUS
2025-12-21,Indomilk st_ck,122,DUS
2025-12-22,Indomilk st_ck,144,DUS
2025-12-23,Indomilk st_ck,136,DUS
2025-12-24,Indomilk st_ck,166,DUS
2025-12-25,Indomilk st_ck,201,DUS
2025-12-26,Indomilk st_ck,215,DUS
2025-12-27,Indomilk st_ck,,DUS
2025-12-28,Indomilk st_ck,,DUS
2025-12-29,Indomilk st_ck,154,DUS
2025-12-30,Indomilk st_ck,150,DUS
2025-12-31,Indomilk st_ck,183,DUS
2026-01-01,Indomilk st_ck,194,DUS
2026-01-02,Indomilk st_ck,209,DUS
2026-01-03,Indomilk st_ck,,DUS
2026-01-04,Indomilk st_ck,137,DUS
2026-01-05,Indomilk st_ck,,DUS
2026-01-06,Indomilk st_ck,,DUS
2026-01-07,Indomilk st_ck,177,DUS
2026-01-08,Indomilk st_ck,195,DUS
2026-01-09,Indomilk st_ck,,DUS
2026-01-10,Indomilk st_ck,198,DUS
2026-01-11,Indomilk st_ck,147,DUS
2026-01-12,Indomilk st_ck,,DUS
2026-01-13,Indomilk st_ck,140,DUS
2026-01-14,Indomilk st_ck,168,DUS
2026-01-15,Indomilk st_ck,189,DUS
2026-01-16,Indomilk st_ck,205,DUS
